target_no2,temperature,pct_11240,pct_12100,pct_21000,pct_23000,pct_50000,pct_11100,pct_11220,pct_11230,pct_12220,pct_13300,pct_13400,pct_14100,pct_14200,pct_11210,pct_12230,pct_31000,pct_11300,pct_32000,pct_12210,pct_24000,pct_12400,pct_13100,pct_40000,pct_33000
6.269406,21.72,0.0,40.22,59.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.269406,21.72,0.0,50.41,46.74,0.0,0.0,0.18,0.0,0.0,1.29,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.640212,21.467,0.0,45.0,16.35,0.0,0.0,23.05,7.07,0.0,0.0,0.0,4.22,1.1,2.66,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.640212,21.581,0.0,9.27,0.0,0.37,0.0,76.77,0.0,0.0,0.18,0.0,3.12,0.73,0.0,0.0,9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.640212,21.72,0.0,24.61,0.0,0.83,2.85,67.49,0.0,0.0,0.83,0.0,0.0,0.46,1.74,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.480508,21.72,0.0,30.39,46.92,0.0,19.19,0.73,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.744633,21.72,0.0,7.99,2.66,67.22,19.83,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.744633,21.72,0.0,22.77,0.0,41.32,7.35,12.21,0.0,0.0,0.28,0.0,0.0,5.97,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.81,0.0,0.0
10.744633,21.72,0.0,20.11,0.0,0.83,9.18,37.56,0.0,0.0,2.48,0.0,0.0,11.02,17.63,0.73,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0
10.744633,21.72,0.0,4.04,12.12,0.0,22.96,25.07,1.74,0.46,1.01,6.61,1.84,16.16,7.16,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0
10.744633,21.72,2.3,0.37,40.31,0.0,21.03,18.27,2.48,1.56,0.0,0.92,2.39,7.44,0.18,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.744633,21.72,3.86,0.64,38.84,0.0,1.56,46.74,0.92,0.37,0.0,0.0,0.83,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.744633,21.72,0.0,13.13,21.49,17.45,6.24,34.71,0.0,0.0,1.56,0.0,0.0,3.95,0.0,0.83,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.744633,21.72,0.0,27.0,44.81,2.48,0.0,8.08,0.0,0.0,0.28,0.0,0.0,11.39,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.744633,21.72,0.0,17.26,10.1,0.0,0.0,0.0,0.0,0.0,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.04,0.0,0.0,0.0
10.744633,21.72,0.0,0.0,4.41,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.09,0.0,0.0,0.0
9.800026,21.72,0.0,2.48,3.12,0.0,0.0,18.09,0.0,0.0,0.09,0.0,17.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.68,0.0,0.0,0.0
8.915612,21.72,0.0,0.0,8.82,0.0,0.0,48.76,0.0,0.0,0.92,5.33,8.45,0.0,0.0,7.07,0.0,0.0,0.0,0.0,0.0,0.0,20.66,0.0,0.0,0.0
8.915612,21.72,0.37,7.16,43.71,9.27,4.96,12.4,1.93,0.0,0.0,0.0,0.09,1.19,0.0,18.64,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0
8.915612,21.72,0.55,0.64,36.46,0.0,5.23,40.4,4.78,0.0,0.0,0.0,1.01,7.81,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.915612,21.72,0.0,4.5,0.0,0.0,2.85,92.38,0.09,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.915612,21.72,0.0,0.64,0.0,43.71,3.49,38.66,0.0,0.55,0.09,0.0,0.0,7.07,5.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.915612,21.72,0.0,0.0,0.0,89.26,0.0,0.0,0.0,0.0,0.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34,0.0,0.0,0.0,0.0,0.0
8.915612,21.72,0.73,0.0,1.47,61.25,0.0,0.0,3.76,5.05,2.57,3.49,0.0,0.0,0.0,6.06,0.0,12.21,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.915612,21.72,0.0,1.19,0.0,5.42,0.0,17.81,0.64,1.74,0.09,2.3,1.1,0.0,0.0,2.48,0.0,67.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.915612,21.72,0.0,28.1,19.83,9.64,0.0,7.71,4.32,0.0,0.0,0.0,0.0,1.1,0.0,5.79,0.0,19.01,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0
8.915612,21.72,0.0,1.1,19.19,8.17,0.0,11.11,0.55,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.28,0.0,0.0,58.13,0.0,0.0,0.0,0.0
8.339331,21.72,0.0,29.66,4.59,0.0,0.0,55.0,0.0,0.0,1.19,0.0,0.0,5.14,0.0,0.0,0.18,0.0,0.0,0.0,0.0,4.22,0.0,0.0,0.0,0.0
6.797411,21.72,0.0,58.03,23.32,0.0,0.0,15.52,0.0,0.0,1.19,0.0,0.0,1.84,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.797411,21.72,0.0,55.65,34.53,3.49,0.0,3.31,0.0,0.0,0.55,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.827096,21.467,0.0,34.44,59.5,0.0,0.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.827096,21.581,0.0,48.48,34.8,5.42,0.0,7.07,0.0,0.0,0.64,0.0,0.0,3.03,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.827096,21.72,0.0,26.81,38.02,0.0,0.0,5.51,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,8.45,0.0,0.37,18.27,0.0,0.0,0.0,0.0,0.0,0.0
11.770471,21.72,0.0,56.66,0.0,0.0,0.0,9.18,0.0,0.0,0.18,0.0,0.0,0.0,1.56,2.2,0.83,0.0,0.18,29.2,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,25.07,0.0,74.29,0.0,0.46,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,14.05,0.0,37.37,0.0,45.45,0.0,0.0,2.2,0.0,0.37,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,8.63,0.0,0.0,0.0,82.55,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,0.0,0.0,0.0,0.0,86.78,0.0,0.0,0.09,1.1,0.0,0.37,2.02,0.73,0.0,0.0,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,0.0,3.31,0.0,39.85,33.24,3.67,1.01,0.09,0.0,0.0,7.44,2.48,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,2.3,1.74,7.9,40.59,21.49,0.0,0.0,0.0,0.0,2.2,16.53,1.38,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,15.34,10.1,0.18,21.49,26.63,0.0,0.64,0.09,0.0,3.12,15.06,0.0,7.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,4.13,6.24,4.5,11.94,67.86,0.0,0.0,0.28,0.0,0.0,4.5,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,9.37,3.76,0.0,0.0,39.21,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.91,0.0,0.0,0.0
12.066994,21.72,0.0,23.42,0.0,2.2,0.0,8.26,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.66,0.0,0.0,0.0
11.638435,21.72,0.0,28.74,3.03,27.27,0.0,31.31,0.0,0.0,0.28,0.0,5.69,1.01,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,0.28,0.0,0.0,0.0
11.237186,21.72,0.0,22.41,20.84,23.6,3.31,24.89,0.0,0.0,0.46,0.0,2.94,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,2.75,17.08,45.09,15.06,7.62,10.38,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,47.11,18.27,0.0,3.4,25.71,1.56,0.28,0.0,0.0,3.21,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,10.28,16.16,11.75,16.44,34.8,0.0,1.19,0.55,0.0,2.11,0.0,0.0,6.34,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,0.0,7.99,37.74,1.84,37.74,8.08,1.38,0.46,2.02,0.0,1.74,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,1.01,0.0,4.78,77.59,0.0,4.87,0.0,1.38,0.64,3.21,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,5.33,1.1,2.48,18.0,0.0,46.83,3.21,3.67,0.28,4.96,1.29,4.87,0.0,7.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,2.48,7.25,0.92,0.0,0.0,85.03,0.0,0.46,0.0,0.46,0.55,0.64,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,16.99,5.14,0.28,0.0,76.86,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,9.37,1.19,6.7,0.0,80.9,0.0,0.0,0.28,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.333979,21.72,0.0,43.34,0.09,0.0,0.0,43.99,0.0,0.0,0.0,0.0,12.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.917323,21.72,0.0,60.79,13.77,4.59,0.0,15.06,0.0,0.0,1.1,0.0,4.13,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.917323,21.72,0.0,15.24,79.61,3.58,0.0,0.0,0.0,0.0,0.18,0.92,0.0,0.0,0.0,0.0,0.18,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.827096,21.467,0.0,29.02,63.82,4.96,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.827096,21.581,0.0,43.99,24.24,27.46,0.0,0.0,0.0,0.0,3.31,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.827096,21.72,0.0,0.55,39.76,50.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.770471,21.72,0.0,7.25,17.91,20.94,0.0,5.79,0.0,0.0,1.74,0.0,1.29,0.0,0.18,1.1,38.66,0.0,0.0,5.14,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,10.1,0.0,13.13,0.0,46.28,0.0,0.0,7.44,0.0,0.0,0.0,0.0,0.0,21.76,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,12.4,0.0,8.45,0.0,73.0,0.0,0.0,2.3,0.0,1.38,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,8.82,0.0,0.0,0.0,83.1,0.0,0.0,0.0,0.0,0.0,8.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,5.51,0.0,0.0,0.0,73.37,0.0,0.0,0.37,0.0,0.0,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,2.75,0.0,0.0,0.0,94.21,0.0,0.0,0.09,0.0,0.0,1.01,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,32.97,0.0,0.0,0.0,50.87,0.0,0.0,0.37,0.0,15.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,60.24,0.0,0.18,2.85,4.59,0.0,0.0,0.83,0.0,17.91,5.51,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,20.57,0.0,17.08,32.51,6.15,0.0,0.0,0.18,0.0,0.0,11.2,0.55,9.27,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,13.68,0.0,0.0,10.28,31.68,0.0,0.0,0.64,0.0,0.46,28.37,12.76,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,36.36,5.05,0.0,0.0,50.78,0.0,0.0,0.0,0.0,2.48,5.23,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.638435,21.72,0.0,12.67,18.73,22.41,0.09,39.58,0.0,0.0,0.18,0.0,0.37,1.93,0.0,1.74,0.92,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,40.59,20.66,18.27,3.49,8.54,0.0,0.0,1.29,5.79,1.1,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,60.7,0.73,18.27,0.0,4.96,0.0,0.0,0.83,0.0,12.67,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0
11.237186,21.72,0.0,48.21,19.38,20.48,0.0,0.0,0.0,0.73,0.0,8.17,2.48,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,0.0,32.05,59.6,6.52,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,1.1,0.09,75.3,7.16,3.95,0.0,0.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,2.11,0.0,1.47,33.79,0.0,1.84,0.0,0.18,0.64,3.58,0.0,0.0,0.0,3.12,0.0,53.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,1.93,2.02,16.8,0.0,0.0,42.52,0.0,1.38,0.09,0.64,0.0,1.84,0.0,4.96,0.0,27.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,7.53,0.0,0.0,0.0,86.87,0.0,0.0,0.09,0.0,0.0,0.09,4.22,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,5.88,0.0,0.0,0.0,94.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,41.6,6.61,23.23,0.0,28.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.333979,21.72,0.0,33.88,42.7,14.6,0.0,3.76,1.38,0.0,0.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.917323,21.72,0.0,6.06,24.61,67.49,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.917323,21.72,0.0,17.26,4.22,33.33,0.0,0.0,0.0,0.0,1.29,3.86,0.0,0.0,0.0,0.0,3.76,32.97,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.827096,21.467,0.0,38.84,24.98,32.78,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.827096,21.581,0.0,13.04,0.0,74.75,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.93,0.0,0.0
10.827096,21.72,0.0,1.19,52.53,36.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.37,0.0,0.46,0.0,0.0,0.0,0.0,0.09,0.0,0.0
11.770471,21.72,0.0,28.65,39.49,15.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,5.42,14.88,18.27,0.0,9.55,0.37,0.0,1.19,0.0,0.0,0.0,0.0,1.65,40.04,0.0,0.0,8.63,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,2.2,1.74,0.0,0.0,55.92,3.58,0.0,0.55,0.0,2.2,0.55,0.0,0.0,11.2,0.0,0.0,22.04,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,2.48,0.0,0.0,0.0,97.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,12.49,0.0,0.0,0.0,76.31,0.0,0.0,0.09,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,38.48,0.0,0.0,0.0,59.5,0.0,0.0,0.09,0.0,1.65,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,23.6,0.0,0.0,0.0,60.88,0.0,0.0,1.93,0.0,4.78,2.11,5.97,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,68.96,0.0,0.0,0.0,3.49,0.0,0.0,2.75,0.0,2.39,16.71,5.42,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,43.16,0.0,0.0,10.19,0.0,0.0,0.0,0.18,0.0,0.0,42.06,0.46,1.47,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,1.29,0.0,0.0,17.45,6.98,0.0,0.0,0.09,0.0,0.0,50.51,23.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,0.37,0.0,0.0,0.0,94.49,1.65,0.0,0.09,0.0,0.0,3.31,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.638435,21.72,0.0,31.96,2.3,0.0,0.0,59.04,0.0,0.0,0.0,0.0,3.31,2.85,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,87.79,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,95.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,38.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,0.0,16.16,0.0,6.06,7.71,0.0,0.0,0.0,60.24,0.0,0.0,0.0,0.46,0.55,0.0,0.0,0.0,0.0,8.82,0.0,0.0,0.0,0.0
11.237186,21.72,0.92,0.0,6.34,4.5,0.0,78.24,0.0,0.0,0.09,3.4,0.0,6.15,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,12.67,0.0,0.0,0.0,49.04,0.0,0.0,0.0,0.0,0.0,13.41,0.0,0.0,0.37,24.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,31.5,0.0,0.0,0.0,33.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,27.64,0.0,6.98,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,40.96,0.0,0.0,0.0,46.83,2.11,0.0,0.18,0.0,1.74,7.71,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,11.39,0.0,0.0,0.0,87.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,0.09,26.45,22.68,0.0,50.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
