target_no2,temperature,pct_11240,pct_12100,pct_21000,pct_23000,pct_50000,pct_11100,pct_11220,pct_11230,pct_12220,pct_13300,pct_13400,pct_14100,pct_14200,pct_11210,pct_12230,pct_31000,pct_11300,pct_32000,pct_12210,pct_24000,pct_12400,pct_13100,pct_40000,pct_33000
10.333979,21.72,0.0,4.32,25.44,66.76,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.917323,21.72,0.0,0.0,6.61,93.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.917323,21.72,0.0,0.0,3.03,27.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,68.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.827096,21.467,0.0,25.44,10.47,32.87,0.0,2.3,0.0,0.0,1.29,0.0,0.0,0.0,0.0,16.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0
10.827096,21.581,0.0,4.68,22.22,10.65,5.14,0.37,0.0,0.0,0.0,0.0,1.29,0.0,0.0,3.58,0.55,0.0,2.02,0.0,0.0,0.0,0.0,49.49,0.0,0.0
10.827096,21.72,0.0,0.37,83.38,4.5,11.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0
11.770471,21.72,4.78,6.43,18.37,14.78,0.0,31.5,0.92,0.0,0.18,0.0,2.57,15.34,0.0,4.87,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,33.43,27.55,0.0,0.0,22.22,0.09,0.64,0.09,0.0,9.27,0.0,0.0,2.75,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,24.52,10.84,4.22,0.0,36.0,0.0,0.0,0.46,0.0,5.23,0.55,0.0,4.5,9.55,0.0,0.28,3.86,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,2.57,0.0,0.28,0.0,36.91,0.0,0.0,0.46,0.0,3.49,8.36,0.0,0.0,18.92,0.0,2.66,26.35,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,6.61,0.0,0.0,0.0,87.88,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,42.98,0.0,0.0,0.0,48.48,0.0,0.0,0.64,0.0,3.58,0.0,0.0,0.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,57.48,0.0,0.0,0.0,13.77,0.0,0.0,0.0,10.1,12.67,4.13,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,87.05,0.0,0.0,0.0,6.06,0.0,0.0,0.0,0.0,6.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,46.56,0.0,0.0,9.09,0.0,0.0,0.0,2.85,0.0,0.0,25.9,15.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,1.29,0.0,0.0,65.66,0.0,0.0,0.0,0.0,0.0,0.0,14.33,18.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,16.71,0.0,0.0,26.54,23.78,0.28,0.0,0.37,0.0,0.0,28.93,3.31,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.638435,21.72,0.0,23.32,0.0,0.0,20.02,17.63,3.49,0.0,0.28,0.0,0.0,18.73,14.33,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,34.53,4.5,0.0,9.92,20.29,0.0,0.0,0.83,0.0,2.3,11.57,11.48,3.76,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,18.27,42.33,1.29,10.56,2.39,0.0,0.0,0.0,8.17,0.0,0.0,0.92,0.55,0.0,8.54,2.02,4.96,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,6.24,11.39,15.34,11.94,26.63,0.0,0.0,1.84,3.95,0.0,3.12,0.0,0.0,0.0,6.8,0.0,0.0,0.0,12.76,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,26.08,0.73,9.0,25.44,10.47,0.0,0.0,0.64,7.71,0.18,19.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,5.14,11.39,7.62,0.0,72.45,0.0,0.0,0.73,0.0,2.02,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,13.87,0.0,0.0,0.0,86.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,24.61,0.0,0.0,0.0,64.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.93,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,33.15,0.0,4.13,0.0,61.43,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,68.04,0.18,30.39,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,21.95,4.68,66.12,0.0,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.333979,21.72,0.0,4.68,6.89,84.94,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.917323,21.72,0.0,0.92,32.51,57.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,1.19,0.0,0.0,0.0,0.0,7.44,0.0,0.0
7.917323,21.72,0.0,0.0,51.42,11.94,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.37,36.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.827096,21.467,0.0,0.18,25.71,21.49,0.46,5.51,0.0,0.0,0.46,0.0,0.0,0.0,0.0,10.28,0.37,0.0,0.0,11.66,0.0,0.0,0.0,22.31,1.56,0.0
10.827096,21.581,0.0,0.0,69.7,19.28,4.22,1.47,0.18,0.0,0.28,0.0,0.0,0.0,0.09,4.04,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0
10.827096,21.72,0.0,0.0,65.29,11.94,0.0,3.49,0.0,0.0,0.09,0.0,0.0,0.0,0.0,14.42,0.0,0.0,0.0,3.76,0.0,0.0,0.0,1.01,0.0,0.0
11.770471,21.72,20.39,0.0,35.08,19.56,0.0,4.04,0.0,0.0,0.0,0.0,0.18,0.0,0.0,18.46,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.64,0.0,0.0
12.066994,21.72,0.0,4.59,20.11,0.09,0.0,55.0,1.84,0.0,0.0,1.56,9.83,1.1,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,18.09,11.02,0.0,0.0,63.09,0.0,0.0,0.18,0.0,3.31,4.13,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,39.12,0.0,0.0,0.0,44.9,0.0,0.0,0.0,0.0,0.0,6.98,0.0,0.0,7.99,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,17.54,0.0,0.0,0.0,46.74,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,30.03,0.0,0.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,26.45,0.0,0.0,0.0,53.81,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,19.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,8.08,0.0,0.0,0.0,91.64,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,12.95,22.68,0.0,0.0,46.56,0.37,0.0,0.46,0.0,0.0,8.17,7.62,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,16.9,0.0,0.0,0.09,41.97,0.0,0.0,3.58,0.0,0.0,10.84,26.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,10.65,0.0,0.0,2.85,2.02,0.0,0.0,1.29,0.0,0.0,78.51,0.0,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,3.58,0.0,0.0,4.22,56.66,0.0,0.0,0.0,0.0,0.0,24.24,0.73,10.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.638435,21.72,0.0,5.23,0.0,0.0,53.08,11.48,0.0,0.0,0.09,0.0,0.0,24.89,3.4,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,18.92,0.0,0.0,0.73,44.81,0.0,0.0,0.73,0.0,2.2,16.44,13.41,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,15.34,0.0,2.02,28.93,21.67,0.0,0.0,0.18,0.0,0.0,0.0,30.95,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,2.48,1.29,1.19,42.98,40.86,0.0,0.0,1.01,0.0,0.0,10.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,5.6,0.0,0.0,23.6,30.76,0.0,0.0,0.64,0.0,0.0,37.83,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,5.42,0.0,0.0,0.0,76.03,0.0,0.0,0.0,0.0,0.0,8.72,9.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,23.23,0.0,0.0,0.0,75.39,0.0,0.0,0.0,0.0,1.29,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,18.73,11.85,0.46,0.0,64.0,1.19,1.19,0.28,0.0,0.0,1.65,0.0,0.0,0.09,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,1.1,3.76,0.0,31.68,0.0,19.38,13.77,2.39,3.31,1.19,1.93,0.0,0.0,21.4,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,0.0,37.74,46.01,0.0,0.0,0.0,0.0,1.47,8.08,0.0,0.0,0.0,4.04,0.0,0.0,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,0.0,39.03,60.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.333979,21.72,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.917323,21.72,4.59,15.61,29.75,23.97,0.0,3.58,0.0,0.0,0.55,0.0,0.0,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0
7.917323,21.72,0.0,24.79,53.26,11.39,0.0,0.0,2.94,1.38,0.09,0.55,0.0,0.83,0.0,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.827096,21.467,0.0,11.02,7.07,3.58,2.85,42.98,0.0,0.0,1.38,0.0,0.0,1.47,13.04,10.56,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,0.0
10.827096,21.581,1.38,1.74,2.57,3.12,4.13,25.44,1.65,0.0,0.0,0.0,0.0,6.15,6.06,0.0,0.0,0.0,0.0,47.75,0.0,0.0,0.0,0.0,0.0,0.0
10.827096,21.72,0.0,0.0,30.67,17.36,9.37,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.83,32.05,0.0,0.0,0.0,0.28,7.9,0.0
11.770471,21.72,0.0,0.0,23.78,63.36,5.79,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,2.02,0.0
12.066994,21.72,0.0,1.38,57.48,31.86,0.0,2.48,1.74,0.0,0.0,0.37,0.55,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0
12.066994,21.72,0.0,9.09,62.26,0.18,14.78,7.35,2.66,0.0,0.73,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,4.87,30.85,2.3,26.91,30.85,0.0,0.0,0.28,0.0,0.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,25.34,3.49,0.0,4.41,58.86,0.0,0.0,0.28,0.0,0.0,7.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,24.06,0.0,0.0,0.0,48.48,0.0,0.0,0.28,0.0,0.0,7.25,0.0,0.0,19.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,53.26,0.0,0.0,0.0,37.01,0.0,0.0,0.28,0.0,0.0,0.46,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,5.42,0.0,0.0,0.0,79.25,0.0,0.0,0.0,0.0,0.0,15.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,5.14,0.0,0.0,0.0,92.01,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,3.67,0.0,0.0,0.0,68.5,0.0,0.0,1.47,0.0,0.0,13.41,0.0,12.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,24.15,0.0,0.0,0.0,74.01,0.0,0.0,0.09,0.0,0.0,0.83,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.638435,21.72,0.0,17.91,0.0,0.0,0.0,57.02,0.0,0.0,0.0,0.0,0.0,21.03,0.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,37.92,0.0,0.0,0.0,58.22,0.0,0.0,0.0,0.0,0.0,1.65,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,11.02,0.0,0.0,6.7,79.8,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,10.93,0.0,0.0,1.84,62.63,0.0,0.0,0.0,0.0,0.0,24.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,8.26,1.84,0.0,1.19,63.91,0.0,0.0,0.83,0.0,0.0,23.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,0.37,7.35,5.23,6.89,70.06,0.0,0.0,0.0,0.0,1.74,0.92,7.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,42.7,0.0,0.09,2.11,49.49,0.0,0.0,0.0,0.0,4.13,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,17.08,17.17,3.86,0.0,50.05,7.71,1.01,2.02,0.0,1.01,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,11.75,2.57,0.0,17.36,0.83,28.28,25.34,3.49,0.73,0.0,0.73,2.2,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,31.4,2.48,34.71,12.21,3.12,0.83,10.1,1.65,1.56,1.19,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,0.0,18.73,77.13,0.0,0.0,0.0,0.0,1.01,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.333979,21.72,3.21,0.0,3.12,63.45,0.0,5.88,2.11,3.21,0.37,4.5,0.0,0.0,0.0,14.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.917323,21.72,2.11,25.25,3.03,15.61,0.0,44.54,2.57,0.0,0.37,0.0,1.19,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.917323,21.72,1.47,0.09,1.84,18.73,0.0,51.79,4.5,0.73,1.56,1.56,0.0,0.0,0.0,17.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.827096,21.467,0.0,1.19,0.0,0.0,0.0,60.51,18.46,0.0,0.0,0.0,1.38,0.64,0.0,17.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.827096,21.581,3.67,2.48,0.0,9.37,0.0,58.13,4.59,3.67,0.09,0.0,0.73,0.92,0.0,16.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.827096,21.72,5.97,3.4,0.0,0.0,2.66,55.19,2.48,0.0,0.0,0.0,0.0,7.62,0.0,7.44,0.0,0.0,0.0,10.74,0.0,0.0,0.0,0.0,4.5,0.0
11.770471,21.72,0.0,0.92,0.0,0.73,11.11,24.89,2.48,0.0,0.0,6.52,0.0,34.16,0.0,2.94,0.0,0.0,0.0,11.29,0.0,0.0,0.0,0.0,4.96,0.0
12.066994,21.72,0.0,1.84,4.5,18.64,29.2,27.92,0.0,0.0,0.0,0.0,0.0,17.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,0.0,14.05,9.92,73.92,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,6.43,0.0,0.0,93.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,30.58,6.89,0.83,36.0,23.14,0.0,0.0,1.47,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,8.54,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,12.95,0.0,0.0,0.0,33.52,0.0,0.0,4.13,0.0,0.0,13.68,8.63,0.0,27.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,3.86,0.0,0.0,0.0,61.71,0.0,0.0,4.68,0.0,0.0,20.57,0.0,0.0,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,5.23,0.0,0.0,0.0,78.15,0.0,0.0,0.0,0.0,0.0,15.7,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,14.6,0.0,0.0,0.0,41.69,0.0,0.0,2.11,0.0,0.0,38.57,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066994,21.72,0.0,10.74,0.0,0.0,0.0,84.21,0.0,0.0,0.0,0.0,0.0,0.55,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.638435,21.72,0.0,6.98,0.0,0.0,0.0,63.27,0.0,0.0,1.38,0.0,0.0,0.0,28.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,20.48,0.0,0.0,0.0,45.45,0.0,0.0,0.73,0.0,0.0,31.13,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,22.59,0.0,0.0,0.0,74.47,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,12.95,0.0,0.0,0.0,70.71,0.0,0.0,0.0,0.0,0.0,16.07,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,5.79,1.47,0.0,0.0,86.04,0.0,0.0,0.0,0.0,0.0,0.92,0.0,5.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,24.24,7.99,3.95,2.85,54.73,0.0,0.0,0.0,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,7.71,0.0,2.66,46.56,24.7,0.0,0.0,0.0,0.0,3.31,14.97,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.55,15.61,0.0,1.1,15.15,61.98,0.09,0.0,0.18,0.0,3.58,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.0,22.31,0.0,12.76,4.78,46.19,2.66,0.64,0.55,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237186,21.72,0.73,4.78,18.46,5.51,8.08,51.7,4.04,0.0,0.28,1.29,2.57,1.47,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
